Tiempo (ms),Voltaje (mV)
171.1,-51.0952922590175
171.20000000000002,-50.90624418160767
171.3,-50.715305623423745
171.4,-50.52245767965798
171.5,-50.32768125645456
171.6,-50.13095706901911
171.70000000000002,-60.0
171.8,-59.899998999999994
171.9,-59.79899799
172.0,-59.6969869699
172.1,-59.593955839599
172.20000000000002,-59.48989439799499
172.3,-59.38479234197493
172.4,-59.27863926539468
172.5,-59.17142465804862
172.6,-59.06313790462911
172.70000000000002,-58.9537682836754
172.8,-58.84330496651215
172.9,-58.73173701617727
173.0,-58.61905338633905
173.1,-58.50524292020244
173.20000000000002,-58.39029434940446
173.3,-58.27419629289851
173.4,-58.15693725582749
173.5,-58.03850562838577
173.6,-57.91888968466963
173.70000000000002,-57.798077581516324
173.8,-57.67605735733149
173.9,-57.552816930904804
174.0,-57.42834410021385
174.1,-57.30262654121599
174.20000000000002,-57.17565180662815
174.3,-57.04740732469443
174.4,-56.917880397941374
174.5,-56.78705820192079
174.6,-56.65492778394
174.70000000000002,-56.5214760617794
174.8,-56.386689822397194
174.9,-56.250555720621165
175.0,-56.11306027782738
175.1,-55.97418988060565
175.2,-55.8339307794117
175.3,-55.69226908720582
175.4,-55.54919077807788
175.5,-55.404681685858655
175.6,-55.25872750271724
175.7,-55.111313777744414
175.8,-54.962425915521855
175.9,-54.81204917467707
176.0,-54.66016866642384
176.1,-54.50676935308808
176.2,-54.35183604661896
176.3,-54.19535340708516
176.4,-54.037305941156006
176.50000000000003,-53.87767800056756
176.6,-53.71645378057324
176.7,-53.553617318378976
176.8,-53.38915249156276
176.9,-53.22304301647839
177.00000000000003,-53.05527244664317
177.1,-52.885824171109604
177.2,-52.7146814128207
177.3,-52.54182722694891
177.4,-52.367244499218394
177.50000000000003,-52.19091594421058
177.6,-52.01282410365269
177.7,-51.832951344689214
177.8,-51.651279858136114
177.9,-51.46779165671747
178.00000000000003,-51.282468573284646
178.1,-51.0952922590175
178.2,-50.90624418160767
178.3,-50.715305623423745
178.4,-50.52245767965798
178.50000000000003,-50.32768125645456
178.6,-50.13095706901911
178.7,-60.0
178.8,-59.899998999999994
178.9,-59.79899799
179.00000000000003,-59.6969869699
179.1,-59.593955839599
179.2,-59.48989439799499
179.3,-59.38479234197493
179.4,-59.27863926539468
179.50000000000003,-59.17142465804862
179.6,-59.06313790462911
179.7,-58.9537682836754
179.8,-58.84330496651215
179.9,-58.73173701617727
180.00000000000003,-58.61905338633905
180.1,-58.50524292020244
180.2,-58.39029434940446
180.3,-58.27419629289851
180.4,-58.15693725582749
180.50000000000003,-58.03850562838577
180.6,-57.91888968466963
180.7,-57.798077581516324
180.8,-57.67605735733149
180.9,-57.552816930904804
181.00000000000003,-57.42834410021385
181.1,-57.30262654121599
181.2,-57.17565180662815
181.3,-57.04740732469443
181.4,-56.917880397941374
181.50000000000003,-56.78705820192079
181.6,-56.65492778394
181.7,-56.5214760617794
181.8,-56.386689822397194
181.9,-56.250555720621165
182.0,-56.11306027782738
182.1,-55.97418988060565
182.2,-55.8339307794117
182.3,-55.69226908720582
182.4,-55.54919077807788
182.5,-55.404681685858655
182.6,-55.25872750271724
182.7,-55.111313777744414
182.8,-54.962425915521855
182.9,-54.81204917467707
183.0,-54.66016866642384
183.10000000000002,-54.50676935308808
183.2,-54.35183604661896
183.3,-54.19535340708516
183.4,-54.037305941156006
183.5,-53.87767800056756
183.60000000000002,-53.71645378057324
183.7,-53.553617318378976
183.8,-53.38915249156276
183.9,-53.22304301647839
184.0,-53.05527244664317
184.10000000000002,-52.885824171109604
184.2,-52.7146814128207
184.3,-52.54182722694891
184.4,-52.367244499218394
184.5,-52.19091594421058
184.60000000000002,-52.01282410365269
184.7,-51.832951344689214
184.8,-51.651279858136114
184.9,-51.46779165671747
185.0,-51.282468573284646
185.10000000000002,-51.0952922590175
185.2,-50.90624418160767
185.3,-50.715305623423745
185.4,-50.52245767965798
185.5,-50.32768125645456
185.60000000000002,-50.13095706901911
185.7,-60.0
185.8,-59.899998999999994
185.9,-59.79899799
186.0,-59.6969869699
186.10000000000002,-59.593955839599
186.2,-59.48989439799499
186.3,-59.38479234197493
186.4,-59.27863926539468
186.5,-59.17142465804862
186.60000000000002,-59.06313790462911
186.7,-58.9537682836754
186.8,-58.84330496651215
186.9,-58.73173701617727
187.0,-58.61905338633905
187.10000000000002,-58.50524292020244
187.2,-58.39029434940446
187.3,-58.27419629289851
187.4,-58.15693725582749
187.5,-58.03850562838577
187.60000000000002,-57.91888968466963
187.7,-57.798077581516324
187.8,-57.67605735733149
187.9,-57.552816930904804
188.0,-57.42834410021385
188.10000000000002,-57.30262654121599
188.2,-57.17565180662815
188.29999999999998,-57.04740732469443
188.4,-56.917880397941374
188.5,-56.78705820192079
188.60000000000002,-56.65492778394
188.7,-56.5214760617794
188.79999999999998,-56.386689822397194
188.9,-56.250555720621165
189.0,-56.11306027782738
189.10000000000002,-55.97418988060565
189.20000000000002,-55.8339307794117
189.29999999999998,-55.69226908720582
189.4,-55.54919077807788
189.5,-55.404681685858655
189.60000000000002,-55.25872750271724
189.70000000000002,-55.111313777744414
189.79999999999998,-54.962425915521855
189.9,-54.81204917467707
190.0,-54.66016866642384
190.10000000000002,-54.50676935308808
190.20000000000002,-54.35183604661896
190.29999999999998,-54.19535340708516
190.4,-54.037305941156006
190.5,-53.87767800056756
190.60000000000002,-53.71645378057324
190.70000000000002,-53.553617318378976
190.79999999999998,-53.38915249156276
190.9,-53.22304301647839
191.0,-53.05527244664317
191.10000000000002,-52.885824171109604
191.20000000000002,-52.7146814128207
191.29999999999998,-52.54182722694891
191.4,-52.367244499218394
191.5,-52.19091594421058
191.60000000000002,-52.01282410365269
191.70000000000002,-51.832951344689214
191.79999999999998,-51.651279858136114
191.9,-51.46779165671747
192.0,-51.282468573284646
192.10000000000002,-51.0952922590175
192.20000000000002,-50.90624418160767
192.29999999999998,-50.715305623423745
192.4,-50.52245767965798
192.5,-50.32768125645456
192.60000000000002,-50.13095706901911
192.70000000000002,-60.0
192.79999999999998,-59.899998999999994
192.9,-59.79899799
