Tiempo (ms),Voltaje (mV)
209.00000000000003,-57.4283441002146
209.1,-57.302626541216775
209.2,-57.17565180662897
209.3,-57.04740732469529
209.4,-56.91788039794227
209.50000000000003,-56.787058201921724
209.6,-56.65492778394097
209.7,-56.521476061780405
209.8,-56.38668982239824
209.9,-56.25055572062226
210.00000000000003,-56.11306027782851
210.1,-55.97418988060682
210.2,-55.83393077941292
210.3,-55.69226908720707
210.4,-55.54919077807917
210.50000000000003,-55.40468168586
210.6,-55.25872750271862
210.7,-55.11131377774584
210.8,-54.962425915523326
210.9,-54.812049174678585
211.00000000000003,-54.6601686664254
211.1,-54.50676935308969
211.2,-54.35183604662061
211.3,-54.19535340708684
211.4,-54.03730594115774
211.50000000000003,-53.87767800056935
211.6,-53.716453780575065
211.7,-53.553617318380844
211.8,-53.38915249156469
211.9,-53.22304301648036
212.00000000000003,-53.05527244664519
212.1,-52.88582417111167
212.2,-52.71468141282281
212.3,-52.54182722695107
212.4,-52.36724449922062
212.50000000000003,-52.19091594421285
212.6,-52.01282410365501
212.7,-51.83295134469158
212.8,-51.65127985813852
212.9,-51.46779165671994
213.00000000000003,-51.28246857328716
213.1,-51.09529225902006
213.2,-50.90624418161029
213.3,-50.715305623426424
213.4,-50.52245767966072
213.50000000000003,-50.32768125645735
213.6,-50.13095706902196
213.7,-60.0
213.8,-59.89999900000002
213.9,-59.79899799000005
214.00000000000003,-59.69698696990008
214.1,-59.59395583959912
214.2,-59.48989439799514
214.3,-59.38479234197512
214.4,-59.2786392653949
214.50000000000003,-59.17142465804888
214.6,-59.06313790462939
214.7,-58.953768283675714
214.8,-58.8433049665125
214.9,-58.731737016177654
215.0,-58.61905338633946
215.10000000000002,-58.505242920202875
215.2,-58.39029434940494
215.3,-58.27419629289901
215.4,-58.15693725582803
215.5,-58.038505628386346
215.60000000000002,-57.91888968467024
215.7,-57.79807758151697
215.8,-57.67605735733216
215.9,-57.552816930905514
216.0,-57.4283441002146
216.10000000000002,-57.302626541216775
216.2,-57.17565180662897
216.3,-57.04740732469529
216.4,-56.91788039794227
216.5,-56.787058201921724
216.60000000000002,-56.65492778394097
216.7,-56.521476061780405
216.8,-56.38668982239824
216.9,-56.25055572062226
217.0,-56.11306027782851
217.10000000000002,-55.97418988060682
217.2,-55.83393077941292
217.3,-55.69226908720707
217.4,-55.54919077807917
217.5,-55.40468168586
217.60000000000002,-55.25872750271862
217.7,-55.11131377774584
217.8,-54.962425915523326
217.9,-54.812049174678585
218.0,-54.6601686664254
218.10000000000002,-54.50676935308969
218.2,-54.35183604662061
218.3,-54.19535340708684
218.4,-54.03730594115774
218.5,-53.87767800056935
218.60000000000002,-53.716453780575065
218.7,-53.553617318380844
218.8,-53.38915249156469
218.9,-53.22304301648036
219.0,-53.05527244664519
219.10000000000002,-52.88582417111167
219.2,-52.71468141282281
219.3,-52.54182722695107
219.4,-52.36724449922062
219.5,-52.19091594421285
219.60000000000002,-52.01282410365501
219.7,-51.83295134469158
219.8,-51.65127985813852
219.9,-51.46779165671994
220.0,-51.28246857328716
220.10000000000002,-51.09529225902006
220.2,-50.90624418161029
220.3,-50.715305623426424
220.4,-50.52245767966072
220.5,-50.32768125645735
220.60000000000002,-50.13095706902196
220.7,-60.0
220.8,-59.89999900000002
220.9,-59.79899799000005
221.0,-59.69698696990008
221.10000000000002,-59.59395583959912
221.20000000000002,-59.48989439799514
221.3,-59.38479234197512
221.4,-59.2786392653949
221.5,-59.17142465804888
221.60000000000002,-59.06313790462939
221.70000000000002,-58.953768283675714
221.79999999999998,-58.8433049665125
221.9,-58.731737016177654
222.0,-58.61905338633946
222.10000000000002,-58.505242920202875
222.20000000000002,-58.39029434940494
222.29999999999998,-58.27419629289901
222.4,-58.15693725582803
222.5,-58.038505628386346
222.60000000000002,-57.91888968467024
222.70000000000002,-57.79807758151697
222.79999999999998,-57.67605735733216
222.9,-57.552816930905514
223.0,-57.4283441002146
223.10000000000002,-57.302626541216775
223.20000000000002,-57.17565180662897
223.29999999999998,-57.04740732469529
223.4,-56.91788039794227
223.5,-56.787058201921724
223.60000000000002,-56.65492778394097
223.70000000000002,-56.521476061780405
223.79999999999998,-56.38668982239824
223.9,-56.25055572062226
224.0,-56.11306027782851
224.10000000000002,-55.97418988060682
224.20000000000002,-55.83393077941292
224.29999999999998,-55.69226908720707
224.4,-55.54919077807917
224.5,-55.40468168586
224.60000000000002,-55.25872750271862
224.70000000000002,-55.11131377774584
224.79999999999998,-54.962425915523326
224.9,-54.812049174678585
225.0,-54.6601686664254
225.10000000000002,-54.50676935308969
225.20000000000002,-54.35183604662061
225.29999999999998,-54.19535340708684
225.4,-54.03730594115774
225.5,-53.87767800056935
225.60000000000002,-53.716453780575065
225.70000000000002,-53.553617318380844
225.79999999999998,-53.38915249156469
225.9,-53.22304301648036
226.0,-53.05527244664519
226.10000000000002,-52.88582417111167
226.20000000000002,-52.71468141282281
226.29999999999998,-52.54182722695107
226.4,-52.36724449922062
226.5,-52.19091594421285
226.60000000000002,-52.01282410365501
226.70000000000002,-51.83295134469158
226.79999999999998,-51.65127985813852
226.9,-51.46779165671994
227.0,-51.28246857328716
227.10000000000002,-51.09529225902006
227.20000000000002,-50.90624418161029
227.3,-50.715305623426424
227.4,-50.52245767966072
227.5,-50.32768125645735
227.60000000000002,-50.13095706902196
227.70000000000002,-60.0
227.8,-59.89999900000002
227.9,-59.79899799000005
228.0,-59.69698696990008
228.1,-59.59395583959912
228.20000000000002,-59.48989439799514
228.3,-59.38479234197512
228.4,-59.2786392653949
228.5,-59.17142465804888
228.6,-59.06313790462939
228.70000000000002,-58.953768283675714
228.8,-58.8433049665125
228.9,-58.731737016177654
229.0,-58.61905338633946
229.1,-58.505242920202875
229.20000000000002,-58.39029434940494
229.3,-58.27419629289901
229.4,-58.15693725582803
229.5,-58.038505628386346
229.6,-57.91888968467024
229.70000000000002,-57.79807758151697
229.8,-57.67605735733216
229.9,-57.552816930905514
230.0,-57.4283441002146
230.1,-57.302626541216775
230.20000000000002,-57.17565180662897
230.3,-57.04740732469529
230.4,-56.91788039794227
230.5,-56.787058201921724
230.6,-56.65492778394097
230.70000000000002,-56.521476061780405
230.8,-56.38668982239824
230.9,-56.25055572062226
231.0,-56.11306027782851
231.1,-55.97418988060682
231.20000000000002,-55.83393077941292
231.3,-55.69226908720707
231.4,-55.54919077807917
231.5,-55.40468168586
231.6,-55.25872750271862
231.70000000000002,-55.11131377774584
231.8,-54.962425915523326
231.9,-54.812049174678585
232.0,-54.6601686664254
232.1,-54.50676935308969
232.20000000000002,-54.35183604662061
232.3,-54.19535340708684
232.4,-54.03730594115774
232.5,-53.87767800056935
232.6,-53.716453780575065
232.70000000000002,-53.553617318380844
232.8,-53.38915249156469
232.9,-53.22304301648036
233.0,-53.05527244664519
233.1,-52.88582417111167
233.20000000000002,-52.71468141282281
233.3,-52.54182722695107
233.4,-52.36724449922062
233.5,-52.19091594421285
233.6,-52.01282410365501
233.70000000000002,-51.83295134469158
233.8,-51.65127985813852
233.9,-51.46779165671994
234.0,-51.28246857328716
234.1,-51.09529225902006
234.20000000000002,-50.90624418161029
234.3,-50.715305623426424
234.40000000000003,-50.52245767966072
234.5,-50.32768125645735
234.6,-50.13095706902196
234.70000000000002,-60.0
234.8,-59.89999900000002
234.9,-59.79899799000005
235.0,-59.69698696990008
235.1,-59.59395583959912
235.20000000000002,-59.48989439799514
235.3,-59.38479234197512
235.4,-59.2786392653949
235.5,-59.17142465804888
235.6,-59.06313790462939
235.70000000000002,-58.953768283675714
235.8,-58.8433049665125
235.9,-58.731737016177654
236.0,-58.61905338633946
236.1,-58.505242920202875
236.20000000000002,-58.39029434940494
236.3,-58.27419629289901
236.4,-58.15693725582803
236.5,-58.038505628386346
236.6,-57.91888968467024
236.70000000000002,-57.79807758151697
236.8,-57.67605735733216
236.9,-57.552816930905514
237.0,-57.4283441002146
237.1,-57.302626541216775
237.20000000000002,-57.17565180662897
237.3,-57.04740732469529
237.4,-56.91788039794227
237.5,-56.787058201921724
237.6,-56.65492778394097
237.70000000000002,-56.521476061780405
237.8,-56.38668982239824
237.9,-56.25055572062226
238.0,-56.11306027782851
238.1,-55.97418988060682
238.20000000000002,-55.83393077941292
238.3,-55.69226908720707
238.4,-55.54919077807917
238.5,-55.40468168586
238.6,-55.25872750271862
238.70000000000002,-55.11131377774584
238.8,-54.962425915523326
238.9,-54.812049174678585
239.0,-54.6601686664254
239.1,-54.50676935308969
239.20000000000002,-54.35183604662061
239.3,-54.19535340708684
239.4,-54.03730594115774
239.5,-53.87767800056935
239.6,-53.716453780575065
239.70000000000002,-53.553617318380844
239.8,-53.38915249156469
239.9,-53.22304301648036
240.0,-53.05527244664519
240.1,-52.88582417111167
240.20000000000002,-52.71468141282281
240.3,-52.54182722695107
240.4,-52.36724449922062
240.50000000000003,-52.19091594421285
240.6,-52.01282410365501
240.70000000000002,-51.83295134469158
240.8,-51.65127985813852
240.9,-51.46779165671994
241.00000000000003,-51.28246857328716
241.1,-51.09529225902006
241.2,-50.90624418161029
241.3,-50.715305623426424
241.4,-50.52245767966072
241.50000000000003,-50.32768125645735
241.6,-50.13095706902196
241.7,-60.0
241.8,-59.89999900000002
241.9,-59.79899799000005
242.00000000000003,-59.69698696990008
242.1,-59.59395583959912
242.2,-59.48989439799514
242.3,-59.38479234197512
242.4,-59.2786392653949
242.50000000000003,-59.17142465804888
242.6,-59.06313790462939
242.7,-58.953768283675714
242.8,-58.8433049665125
242.9,-58.731737016177654
243.00000000000003,-58.61905338633946
243.1,-58.505242920202875
243.2,-58.39029434940494
243.3,-58.27419629289901
243.4,-58.15693725582803
243.50000000000003,-58.038505628386346
243.6,-57.91888968467024
243.7,-57.79807758151697
243.8,-57.67605735733216
243.9,-57.552816930905514
244.00000000000003,-57.4283441002146
244.1,-57.302626541216775
244.2,-57.17565180662897
244.3,-57.04740732469529
244.4,-56.91788039794227
244.50000000000003,-56.787058201921724
244.6,-56.65492778394097
244.7,-56.521476061780405
244.8,-56.38668982239824
244.9,-56.25055572062226
245.00000000000003,-56.11306027782851
245.1,-55.97418988060682
245.2,-55.83393077941292
245.3,-55.69226908720707
245.4,-55.54919077807917
245.50000000000003,-55.40468168586
245.6,-55.25872750271862
245.7,-55.11131377774584
245.8,-54.962425915523326
245.9,-54.812049174678585
246.00000000000003,-54.6601686664254
246.1,-54.50676935308969
246.2,-54.35183604662061
246.3,-54.19535340708684
246.4,-54.03730594115774
246.50000000000003,-53.87767800056935
246.6,-53.716453780575065
246.7,-53.553617318380844
246.8,-53.38915249156469
246.9,-53.22304301648036
247.00000000000003,-53.05527244664519
247.10000000000002,-52.88582417111167
247.2,-52.71468141282281
247.3,-52.54182722695107
247.4,-52.36724449922062
247.50000000000003,-52.19091594421285
247.60000000000002,-52.01282410365501
247.7,-51.83295134469158
247.8,-51.65127985813852
247.9,-51.46779165671994
248.0,-51.28246857328716
248.10000000000002,-51.09529225902006
248.2,-50.90624418161029
248.3,-50.715305623426424
248.4,-50.52245767966072
248.5,-50.32768125645735
248.60000000000002,-50.13095706902196
248.7,-60.0
248.8,-59.89999900000002
248.9,-59.79899799000005
249.0,-59.69698696990008
249.10000000000002,-59.59395583959912
249.2,-59.48989439799514
249.3,-59.38479234197512
249.4,-59.2786392653949
249.5,-59.17142465804888
249.60000000000002,-59.06313790462939
249.7,-58.953768283675714
249.8,-58.8433049665125
249.9,-58.731737016177654
250.0,-58.61905338633946
250.1,-58.505242920202875
250.20000000000002,-58.39029434940494
250.3,-58.27419629289901
250.4,-58.15693725582803
250.5,-58.038505628386346
250.6,-57.91888968467024
250.70000000000002,-57.79807758151697
250.8,-57.67605735733216
250.9,-57.552816930905514
251.0,-57.4283441002146
251.1,-57.302626541216775
251.20000000000002,-57.17565180662897
251.3,-57.04740732469529
251.4,-56.91788039794227
251.5,-56.787058201921724
251.6,-56.65492778394097
251.70000000000002,-56.521476061780405
251.8,-56.38668982239824
251.9,-56.25055572062226
252.0,-56.11306027782851
252.1,-55.97418988060682
252.20000000000002,-55.83393077941292
252.3,-55.69226908720707
252.4,-55.54919077807917
252.5,-55.40468168586
252.6,-55.25872750271862
252.70000000000002,-55.11131377774584
252.8,-54.962425915523326
252.9,-54.812049174678585
253.0,-54.6601686664254
253.1,-54.50676935308969
253.20000000000002,-54.35183604662061
253.3,-54.19535340708684
253.4,-54.03730594115774
253.5,-53.87767800056935
253.6,-53.716453780575065
253.70000000000005,-53.553617318380844
253.8,-53.38915249156469
253.9,-53.22304301648036
254.0,-53.05527244664519
254.1,-52.88582417111167
254.20000000000005,-52.71468141282281
254.3,-52.54182722695107
254.4,-52.36724449922062
254.5,-52.19091594421285
254.6,-52.01282410365501
254.70000000000005,-51.83295134469158
254.8,-51.65127985813852
254.9,-51.46779165671994
255.0,-51.28246857328716
255.1,-51.09529225902006
255.20000000000005,-50.90624418161029
255.3,-50.715305623426424
255.4,-50.52245767966072
255.5,-50.32768125645735
255.6,-50.13095706902196
255.70000000000005,-60.0
255.8,-59.89999900000002
255.9,-59.79899799000005
256.0,-59.69698696990008
256.09999999999997,-59.59395583959912
256.20000000000005,-59.48989439799514
256.3,-59.38479234197512
256.40000000000003,-59.2786392653949
256.5,-59.17142465804888
256.59999999999997,-59.06313790462939
256.70000000000005,-58.953768283675714
256.8,-58.8433049665125
256.90000000000003,-58.731737016177654
257.0,-58.61905338633946
257.09999999999997,-58.505242920202875
257.20000000000005,-58.39029434940494
257.3,-58.27419629289901
257.40000000000003,-58.15693725582803
257.5,-58.038505628386346
257.59999999999997,-57.91888968467024
257.7,-57.79807758151697
257.8,-57.67605735733216
257.90000000000003,-57.552816930905514
258.0,-57.4283441002146
258.09999999999997,-57.302626541216775
258.2,-57.17565180662897
258.3,-57.04740732469529
258.40000000000003,-56.91788039794227
258.5,-56.787058201921724
258.59999999999997,-56.65492778394097
258.7,-56.521476061780405
258.8,-56.38668982239824
258.90000000000003,-56.25055572062226
259.0,-56.11306027782851
259.09999999999997,-55.97418988060682
259.2,-55.83393077941292
259.3,-55.69226908720707
259.40000000000003,-55.54919077807917
259.5,-55.40468168586
259.59999999999997,-55.25872750271862
259.7,-55.11131377774584
259.8,-54.962425915523326
259.90000000000003,-54.812049174678585
260.0,-54.6601686664254
260.09999999999997,-54.50676935308969
260.2,-54.35183604662061
260.3,-54.19535340708684
260.40000000000003,-54.03730594115774
260.5,-53.87767800056935
260.59999999999997,-53.716453780575065
260.7,-53.553617318380844
260.8,-53.38915249156469
260.90000000000003,-53.22304301648036
261.0,-53.05527244664519
261.09999999999997,-52.88582417111167
261.2,-52.71468141282281
261.3,-52.54182722695107
261.40000000000003,-52.36724449922062
261.5,-52.19091594421285
261.59999999999997,-52.01282410365501
261.7,-51.83295134469158
261.8,-51.65127985813852
261.90000000000003,-51.46779165671994
262.0,-51.28246857328716
262.09999999999997,-51.09529225902006
262.2,-50.90624418161029
262.3,-50.715305623426424
262.40000000000003,-50.52245767966072
262.5,-50.32768125645735
262.6,-50.13095706902196
262.7,-60.0
262.8,-59.89999900000002
262.90000000000003,-59.79899799000005
263.0,-59.69698696990008
263.1,-59.59395583959912
263.2,-59.48989439799514
263.3,-59.38479234197512
263.40000000000003,-59.2786392653949
263.5,-59.17142465804888
263.6,-59.06313790462939
263.7,-58.953768283675714
263.8,-58.8433049665125
263.90000000000003,-58.731737016177654
264.0,-58.61905338633946
264.1,-58.505242920202875
264.2,-58.39029434940494
264.3,-58.27419629289901
264.40000000000003,-58.15693725582803
264.5,-58.038505628386346
264.6,-57.91888968467024
264.7,-57.79807758151697
264.8,-57.67605735733216
264.90000000000003,-57.552816930905514
265.0,-57.4283441002146
265.1,-57.302626541216775
265.2,-57.17565180662897
265.3,-57.04740732469529
265.40000000000003,-56.91788039794227
265.5,-56.787058201921724
265.6,-56.65492778394097
265.7,-56.521476061780405
265.8,-56.38668982239824
265.90000000000003,-56.25055572062226
266.0,-56.11306027782851
266.1,-55.97418988060682
266.2,-55.83393077941292
266.3,-55.69226908720707
266.40000000000003,-55.54919077807917
266.5,-55.40468168586
266.6,-55.25872750271862
266.7,-55.11131377774584
266.8,-54.962425915523326
266.90000000000003,-54.812049174678585
267.0,-54.6601686664254
267.1,-54.50676935308969
267.2,-54.35183604662061
267.3,-54.19535340708684
267.40000000000003,-54.03730594115774
267.5,-53.87767800056935
267.6,-53.716453780575065
267.7,-53.553617318380844
267.8,-53.38915249156469
267.90000000000003,-53.22304301648036
268.0,-53.05527244664519
268.1,-52.88582417111167
268.2,-52.71468141282281
268.3,-52.54182722695107
268.40000000000003,-52.36724449922062
268.5,-52.19091594421285
268.6,-52.01282410365501
268.7,-51.83295134469158
268.8,-51.65127985813852
268.90000000000003,-51.46779165671994
269.0,-51.28246857328716
269.1,-51.09529225902006
269.2,-50.90624418161029
269.3,-50.715305623426424
269.40000000000003,-50.52245767966072
269.5,-50.32768125645735
269.6,-50.13095706902196
269.7,-60.0
269.8,-59.89999900000002
269.90000000000003,-59.79899799000005
270.0,-59.69698696990008
270.1,-59.59395583959912
270.2,-59.48989439799514
270.3,-59.38479234197512
270.40000000000003,-59.2786392653949
270.5,-59.17142465804888
270.6,-59.06313790462939
270.7,-58.953768283675714
270.8,-58.8433049665125
270.90000000000003,-58.731737016177654
271.0,-58.61905338633946
271.1,-58.505242920202875
271.2,-58.39029434940494
271.29999999999995,-58.27419629289901
271.40000000000003,-58.15693725582803
271.5,-58.038505628386346
271.6,-57.91888968467024
271.7,-57.79807758151697
271.79999999999995,-57.67605735733216
271.90000000000003,-57.552816930905514
272.0,-57.4283441002146
272.1,-57.302626541216775
272.2,-57.17565180662897
272.29999999999995,-57.04740732469529
272.40000000000003,-56.91788039794227
272.5,-56.787058201921724
272.6,-56.65492778394097
272.7,-56.521476061780405
272.79999999999995,-56.38668982239824
272.90000000000003,-56.25055572062226
273.0,-56.11306027782851
273.1,-55.97418988060682
273.2,-55.83393077941292
273.29999999999995,-55.69226908720707
273.40000000000003,-55.54919077807917
273.5,-55.40468168586
273.6,-55.25872750271862
273.7,-55.11131377774584
273.79999999999995,-54.962425915523326
273.90000000000003,-54.812049174678585
274.0,-54.6601686664254
274.1,-54.50676935308969
274.2,-54.35183604662061
274.29999999999995,-54.19535340708684
274.40000000000003,-54.03730594115774
274.5,-53.87767800056935
274.6,-53.716453780575065
274.7,-53.553617318380844
274.8,-53.38915249156469
274.90000000000003,-53.22304301648036
275.0,-53.05527244664519
275.1,-52.88582417111167
275.2,-52.71468141282281
275.3,-52.54182722695107
275.40000000000003,-52.36724449922062
275.5,-52.19091594421285
275.6,-52.01282410365501
275.7,-51.83295134469158
275.8,-51.65127985813852
275.90000000000003,-51.46779165671994
276.0,-51.28246857328716
276.1,-51.09529225902006
276.2,-50.90624418161029
276.3,-50.715305623426424
276.40000000000003,-50.52245767966072
276.5,-50.32768125645735
276.6,-50.13095706902196
276.7,-60.0
276.8,-59.89999900000002
276.90000000000003,-59.79899799000005
277.0,-59.69698696990008
277.1,-59.59395583959912
277.2,-59.48989439799514
277.3,-59.38479234197512
277.40000000000003,-59.2786392653949
277.5,-59.17142465804888
277.6,-59.06313790462939
277.7,-58.953768283675714
277.8,-58.8433049665125
277.90000000000003,-58.731737016177654
278.0,-58.61905338633946
278.1,-58.505242920202875
278.2,-58.39029434940494
278.3,-58.27419629289901
278.40000000000003,-58.15693725582803
278.5,-58.038505628386346
278.6,-57.91888968467024
278.7,-57.79807758151697
278.8,-57.67605735733216
278.90000000000003,-57.552816930905514
279.0,-57.4283441002146
279.1,-57.302626541216775
279.2,-57.17565180662897
279.3,-57.04740732469529
279.40000000000003,-56.91788039794227
279.5,-56.787058201921724
279.6,-56.65492778394097
279.7,-56.521476061780405
279.8,-56.38668982239824
279.90000000000003,-56.25055572062226
280.0,-56.11306027782851
280.1,-55.97418988060682
280.2,-55.83393077941292
280.3,-55.69226908720707
280.40000000000003,-55.54919077807917
280.5,-55.40468168586
280.6,-55.25872750271862
280.7,-55.11131377774584
280.8,-54.962425915523326
280.90000000000003,-54.812049174678585
281.0,-54.6601686664254
281.1,-54.50676935308969
281.2,-54.35183604662061
281.3,-54.19535340708684
281.40000000000003,-54.03730594115774
281.5,-53.87767800056935
281.6,-53.716453780575065
281.7,-53.553617318380844
281.8,-53.38915249156469
281.90000000000003,-53.22304301648036
282.0,-53.05527244664519
282.1,-52.88582417111167
282.2,-52.71468141282281
282.3,-52.54182722695107
282.40000000000003,-52.36724449922062
282.5,-52.19091594421285
282.6,-52.01282410365501
282.7,-51.83295134469158
282.8,-51.65127985813852
282.90000000000003,-51.46779165671994
283.0,-51.28246857328716
283.1,-51.09529225902006
283.2,-50.90624418161029
283.3,-50.715305623426424
283.40000000000003,-50.52245767966072
283.5,-50.32768125645735
283.6,-50.13095706902196
283.7,-60.0
283.8,-59.89999900000002
283.90000000000003,-59.79899799000005
284.0,-59.69698696990008
284.1,-59.59395583959912
284.2,-59.48989439799514
284.3,-59.38479234197512
284.4,-59.2786392653949
284.5,-59.17142465804888
284.6,-59.06313790462939
284.7,-58.953768283675714
284.8,-58.8433049665125
284.9,-58.731737016177654
285.0,-58.61905338633946
285.1,-58.505242920202875
285.2,-58.39029434940494
285.3,-58.27419629289901
285.4,-58.15693725582803
285.5,-58.038505628386346
285.6,-57.91888968467024
285.7,-57.79807758151697
285.8,-57.67605735733216
285.9,-57.552816930905514
286.0,-57.4283441002146
286.1,-57.302626541216775
286.2,-57.17565180662897
286.3,-57.04740732469529
286.4,-56.91788039794227
286.5,-56.787058201921724
286.6,-56.65492778394097
286.7,-56.521476061780405
286.8,-56.38668982239824
286.9,-56.25055572062226
287.0,-56.11306027782851
287.1,-55.97418988060682
287.2,-55.83393077941292
287.3,-55.69226908720707
287.4,-55.54919077807917
287.5,-55.40468168586
287.6,-55.25872750271862
287.7,-55.11131377774584
287.8,-54.962425915523326
287.9,-54.812049174678585
288.0,-54.6601686664254
288.1,-54.50676935308969
288.2,-54.35183604662061
288.3,-54.19535340708684
288.4,-54.03730594115774
288.5,-53.87767800056935
288.6,-53.716453780575065
288.7,-53.553617318380844
288.8,-53.38915249156469
288.9,-53.22304301648036
289.00000000000006,-53.05527244664519
289.1,-52.88582417111167
289.2,-52.71468141282281
289.3,-52.54182722695107
289.4,-52.36724449922062
289.50000000000006,-52.19091594421285
289.6,-52.01282410365501
289.7,-51.83295134469158
289.8,-51.65127985813852
289.9,-51.46779165671994
290.00000000000006,-51.28246857328716
290.1,-51.09529225902006
290.2,-50.90624418161029
290.3,-50.715305623426424
290.4,-50.52245767966072
290.50000000000006,-50.32768125645735
290.6,-50.13095706902196
290.7,-60.0
290.8,-59.89999900000002
290.9,-59.79899799000005
291.00000000000006,-59.69698696990008
291.1,-59.59395583959912
291.2,-59.48989439799514
291.3,-59.38479234197512
291.4,-59.2786392653949
291.50000000000006,-59.17142465804888
291.6,-59.06313790462939
291.7,-58.953768283675714
291.8,-58.8433049665125
291.9,-58.731737016177654
292.00000000000006,-58.61905338633946
292.1,-58.505242920202875
292.2,-58.39029434940494
292.3,-58.27419629289901
292.4,-58.15693725582803
292.50000000000006,-58.038505628386346
292.6,-57.91888968467024
292.7,-57.79807758151697
292.8,-57.67605735733216
292.9,-57.552816930905514
293.00000000000006,-57.4283441002146
293.1,-57.302626541216775
293.2,-57.17565180662897
293.3,-57.04740732469529
293.4,-56.91788039794227
293.50000000000006,-56.787058201921724
293.6,-56.65492778394097
293.7,-56.521476061780405
293.8,-56.38668982239824
293.9,-56.25055572062226
294.00000000000006,-56.11306027782851
294.1,-55.97418988060682
294.2,-55.83393077941292
294.3,-55.69226908720707
294.4,-55.54919077807917
294.50000000000006,-55.40468168586
294.6,-55.25872750271862
294.7,-55.11131377774584
294.8,-54.962425915523326
294.9,-54.812049174678585
295.00000000000006,-54.6601686664254
295.1,-54.50676935308969
295.2,-54.35183604662061
295.3,-54.19535340708684
295.4,-54.03730594115774
295.50000000000006,-53.87767800056935
295.6,-53.716453780575065
295.7,-53.553617318380844
295.8,-53.38915249156469
295.9,-53.22304301648036
