I,rmse_f32,rmse_f16,rmse_posit,rmse_bf16,psnr_f32,psnr_f16,psnr_posit,psnr_bf16,ssim_f32,ssim_f16,ssim_posit,ssim_bf16,relerr_f16,relerr_bf16,relerr_posit,corr_f16,corr_bf16,corr_posit,specent_f16,specent_bf16,specent_posit
0.6985971943887775,1.1521785501152648e-08,0.0009452526701424953,0.0007863225222264867,0.0232968000230233,183.42239806204717,85.14183552127817,86.7407794755372,57.30686834254024,1.0,0.999999981222051,0.9999999870014512,0.9999885416978418,1.2612128720772438e-05,0.0003108398949332425,1.049158725451428e-05,0.9999999995807212,0.9999997428812394,0.9999999997096622,0.02707273009325637,0.026847806208578597,0.02705663494645954
0.7002004008016032,1.5537466409013569e-07,3.608894188851408e-05,3.608894188851408e-05,0.006962389711364483,160.83333602289525,113.51345709902412,113.51345709902412,67.80577350281787,0.999999999999994,0.9999999999727371,0.9999999999727371,0.9999989840927663,4.81666729761826e-07,9.29246275481583e-05,4.81666729761826e-07,0.9999999999993948,0.9999999773847295,0.9999999999993948,0.02716939512328473,0.027104933837996396,0.02716939512328473
0.7018036072144289,1.2352031700247743e-07,0.0010174305539145947,0.0007141446384543672,0.018333182477604505,162.83431079293274,84.51898323311238,87.5933551439992,59.40432152085302,1.0,0.9999999784220699,0.9999999893724763,0.9999929712140874,1.3583426430059292e-05,0.00024476111362612915,9.534342289547457e-06,0.9999999995224416,0.9999998438894714,0.9999999997648763,0.02726622150317829,0.027104933837996396,0.027282374915211467
0.7034068136272544,2.033256165693345e-08,0.0014643782187972584,0.0002671969735717337,0.0019987721659407154,178.51336783337143,81.36414458116475,96.14057909695761,78.66194393193643,1.0000000000000027,0.9999999555106176,0.9999999985183293,0.9999999170614056,1.9556445377229983e-05,2.669315767128294e-05,3.568356147026537e-06,0.9999999990203867,0.9999999981724879,0.9999999999673637,0.02739557421506248,0.027363209165432164,0.027379389451305705
0.7050100200400802,1.64185435337308e-07,0.0004830366067761365,0.0004830366067761365,0.013369564932180758,160.3786406589147,91.00573233814303,91.00573233814303,62.162987738928194,0.9999999999999977,0.9999999951789177,0.9999999951789177,0.9999962971409383,6.4528094915814586e-06,0.00017860189948847534,6.4528094915814586e-06,0.9999999998943101,0.9999999185955997,0.9999999998943101,0.02749277681571829,0.027363209165432164,0.02749277681571829
0.7066132264529059,1.1470953573702328e-07,0.0004983050052549533,0.0004983050052549533,0.024740357698425756,163.50145864755717,90.74354409874604,90.74354409874604,56.82532960037073,0.9999999999999987,0.9999999948900918,0.9999999948900918,0.9999873471875613,6.658803949098235e-06,0.0003306031242052194,6.658803949098235e-06,0.9999999998884683,0.9999997224705415,0.9999999998884683,0.027590140541814644,0.027363209165432164,0.027590140541814644
0.7082164328657314,2.91433329140238e-08,0.001479646617281044,0.0002519285750829388,0.00840594738676198,175.41077301704266,81.2983972533604,96.67600875966728,66.20982401729792,1.0000000000000027,0.9999999551274156,0.9999999986995884,0.9999985499099378,1.977840225468678e-05,0.00011236210511711342,3.3675234608360392e-06,0.9999999990248696,0.9999999684437972,0.9999999999717503,0.027687665326351966,0.027622630911248898,0.02770393511087189
0.7098196392785572,1.7299621656248908e-07,0.0010021621554208407,0.0007294130369481307,0.019776740153007,159.94892597659097,84.69089811064158,87.45018765470134,58.78656393290939,0.9999999999999967,0.9999999795115229,0.9999999891427597,0.9999919904365482,1.3399958692281214e-05,0.0002644357499281039,9.753017026084113e-06,0.9999999995570134,0.9999998260946936,0.999999999765171,0.027817948792235227,0.027622630911248898,0.02780164771244495
0.7114228456913827,1.0589875948076011e-07,2.082054339475027e-05,2.082054339475027e-05,0.0034423298413432143,164.21993379277671,118.3479100480476,118.3479100480476,73.98070161244051,0.9999999999999991,0.9999999999911926,0.9999999999911926,0.9999997590835916,2.7847731499072943e-07,4.604158274618286e-05,2.7847731499072943e-07,0.9999999999998106,0.9999999948101446,0.9999999999998106,0.027915849120091346,0.027883197803503616,0.027915849120091346
0.7130260521042084,3.7954119178650755e-08,0.0009605210686363597,0.0007710541237326323,0.014813122607588236,173.1406585408218,85.07569897287763,86.98413959654857,61.31290453059396,0.9999999999999998,0.9999999813296311,0.9999999879726309,0.9999955481790773,1.2851002284706623e-05,0.0001981877115345445,1.0316086371523161e-05,0.9999999995998258,0.9999999043150377,0.9999999997422993,0.028013910284136436,0.027883197803503616,0.02803026944366781
0.7146292585170342,1.8180698785985251e-07,0.0015212877040805127,0.00021028748829345846,0.026183915373828262,159.5417035620989,81.08968789228079,98.27764631842733,56.37322322024538,1.0000000000000018,0.9999999533829855,0.9999999991089802,0.999986119772165,2.0359815753795107e-05,0.0003504266098346677,2.814335845546642e-06,0.9999999990058488,0.9999997023376834,0.9999999999809919,0.02814490857782389,0.027883197803503616,0.02812851816607789
0.7162324649298597,9.708798819341485e-08,0.0005399460920543917,0.0005399460920543917,0.009849505062159522,164.99867556176423,90.0949775560068,90.0949775560068,64.87369744613349,1.0000000000000022,0.9999999941509462,0.9999999941509462,0.9999980499812001,7.228452214883733e-06,0.0001318588609673602,7.228452214883733e-06,0.9999999998758031,0.9999999585077788,0.9999999998758031,0.02824334476851294,0.02814490857782389,0.02824334476851294
0.7178356713426854,4.6764890415704746e-08,0.0004413955199767081,0.0004413955199767081,0.02122029782839956,171.35165029631438,91.85349029833864,91.85349029833864,58.215019217053225,0.9999999999999996,0.9999999961067954,0.9999999961067954,0.9999909676431575,5.910922937223311e-06,0.0002841704083793723,5.910922937223311e-06,0.99999999991769,0.9999998082421833,0.99999999991769,0.028341941574771993,0.02814490857782389,0.028341941574771993
0.719438877755511,1.906177690348425e-07,0.0014227371320077481,0.00030883806036626345,0.004885887516740742,159.1548367073257,81.69561102748163,94.96348802887667,70.97923506576836,0.9999999999999993,0.999999959712409,0.9999999981022165,0.9999995245741863,1.905831705975085e-05,6.544904980508821e-05,4.137049313018753e-06,0.9999999991519116,0.9999999899849715,0.9999999999600635,0.02844069893072812,0.028407761977281364,0.02845717409443507
0.7210420841683367,8.827720698827016e-08,0.0010590716407041557,0.0006725035516598877,0.016256680282980763,165.8491808463988,84.26764574936101,88.21226088080196,60.54551523418121,0.9999999999999982,0.9999999777784783,0.9999999910370944,0.999994747659816,1.4191155731531566e-05,0.00021783331052100497,9.01129089366199e-06,0.9999999995345501,0.9999998896050442,0.9999999998121994,0.02857262503572458,0.028407761977281364,0.0285561186753073
0.7226452905811622,5.557566667196791e-08,7.773002867306576e-05,7.773002867306576e-05,0.027627473049225786,169.87649962770683,106.96241669137592,106.96241669137592,55.94736997101627,0.9999999999999984,0.9999999998807712,0.9999999998807712,0.9999848621337103,1.0418707398881735e-06,0.0003703106287032102,1.0418707398881735e-06,0.9999999999975137,0.9999996825377773,0.9999999999975137,0.028671756752273216,0.028407761977281364,0.028671756752273216
0.724248496993988,1.9942854035234247e-07,0.0009036115833481165,0.0008279636090159269,0.011293062737566978,158.78648032374346,85.66259074607984,86.42200155728075,63.72599171910758,1.0000000000000024,0.9999999839510084,0.9999999865299062,0.9999974885551319,1.211544666558244e-05,0.00015141516754479953,1.1101173480875808e-05,0.9999999996667169,0.9999999477382537,0.999999999720367,0.02877104879997224,0.028671756752273216,0.028787613057754992
0.7258517034068137,7.946642579324381e-08,0.0015781971893538789,0.00015337800301509265,0.02266385550381193,166.78657880012057,80.82702708698847,101.07499082009362,57.6835765465613,1.000000000000001,0.9999999512671762,0.9999999995395753,0.999989905936095,2.1166622975696952e-05,0.0003039653649499069,2.057090447560382e-06,0.9999999989930008,0.9999997904150391,0.9999999999904823,0.028903687488144068,0.028671756752273216,0.02888709207599406
0.7274549098196392,6.438644286792161e-08,0.0005968555773327877,0.0005968555773327877,0.006329445192143171,168.62238220398336,89.28088572326021,89.28088572326021,68.77095798161415,0.9999999999999974,0.9999999930573062,0.9999999930573062,0.9999992182599136,8.007413828699098e-06,8.491583036896244e-05,8.007413828699098e-06,0.9999999998571499,0.9999999838933269,0.9999999998571499,0.0290033533883189,0.028936891660401413,0.0290033533883189
0.729058116232465,2.0823932152723226e-07,0.00038448603469829216,0.00038448603469829216,0.017700237958388203,158.43502710967476,93.10867051230795,93.10867051230795,59.84669981255457,0.9999999999999968,0.9999999971302432,0.9999999971302432,0.9999938991179499,5.1598412096503595e-06,0.00023753897149989345,5.1598412096503595e-06,0.9999999999412047,0.9999998745783034,0.9999999999412047,0.02910317940265543,0.028936891660401413,0.02910317940265543
0.7306613226452905,7.065565951508955e-08,0.0013658276467243932,0.00036574754564458895,0.0013658276467243932,167.83134649783196,82.10636760182808,93.55065717942573,82.10636760182808,1.0000000000000022,0.9999999639277284,0.9999999974141115,0.9999999639277284,1.8335149544067826e-05,1.8335149544067826e-05,4.909869822046705e-06,0.9999999992640987,0.9999999992640987,0.9999999999472636,0.02920316546635551,0.02920316546635551,0.029219845366117877
0.7322645290581162,7.31972240830845e-08,0.0011159811259824613,0.0006155940663865209,0.012736620412969425,167.53238967187198,83.86914490407281,89.03639339565987,62.721197781167135,1.0000000000000007,0.9999999760266824,0.9999999927031126,0.9999968696101642,1.4985741540693785e-05,0.0001710312989770809,8.266388524027985e-06,0.9999999995133323,0.9999999362788545,0.99999999985182,0.029336729071892907,0.02920316546635551,0.029320018072361235
0.733867735470942,2.0569775197018293e-07,0.00013463951395638037,0.00013463951395638037,0.024107413179209437,158.56567994317368,102.24682014755209,102.24682014755209,57.187258623990935,1.0,0.9999999996524096,0.9999999996524096,0.9999888082123057,1.808534490992031e-06,0.0003238208973134191,1.808534490992031e-06,0.9999999999929738,0.999999772685096,0.9999999999929738,0.029437088332882128,0.02920316546635551,0.029437088332882128
0.7354709418837675,6.184487332089041e-08,0.0008467020980747194,0.0008467020980747194,0.007773002867550689,169.01217837839096,86.28363974537565,86.28363974537565,67.0264759054899,0.9999999999999982,0.9999999863072399,0.9999999863072399,0.9999988445724463,1.1376739385379814e-05,0.00010444219763599654,1.1376739385379814e-05,0.999999999724379,0.9999999767109417,0.999999999724379,0.029537607428223936,0.029470576941797194,0.029537607428223936
